# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri Jul 03 15:37:12 CEST 2020 [seed=1593783432197]
# MIKC_orthogroup_selection-basal-v6_guide-v4_aligned-mafft-einsi_trim-gt1-seqrmmanual_beastv1.xml
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
8991000	-48724.54081310285	-671.8109538591733	-48052.72985924368	1.3269575981427097	67.04526713800553	18.872172880956132	1.0	1.0	-48052.72985924368	0.0	-668.873265356398
8992000	-48731.92270173167	-674.0474341503399	-48057.87526758133	1.4735243943840235	66.93322403610334	22.685177632059002	1.0	1.0	-48057.87526758133	0.0	-670.9257224068796
8993000	-48727.07256091185	-674.6011277833688	-48052.471433128485	1.1668095718219345	67.28837626556238	17.64944958957522	1.0	1.0	-48052.471433128485	0.0	-671.7304231852024
8994000	-48735.19772016699	-674.0700574483594	-48061.12766271863	1.1844676094669975	67.377815182188	21.50949338379622	1.0	1.0	-48061.12766271863	0.0	-671.0015630579468
8995000	-48734.43652276736	-667.6180787397896	-48066.81844402757	1.3016163317366987	65.56388871901726	18.836110602434328	1.0	1.0	-48066.81844402757	0.0	-664.6823029355613
8996000	-48732.08077019333	-676.5801139019264	-48055.500656291406	1.3104694517943376	67.56241845303909	16.598525268098552	1.0	1.0	-48055.500656291406	0.0	-673.7708000497815
8997000	-48730.68866445422	-674.9430398709693	-48055.74562458325	1.3088277950113953	67.79465232593446	19.21994595202042	1.0	1.0	-48055.74562458325	0.0	-671.9870912795008
8998000	-48728.48238145609	-674.3865410229026	-48054.09584043318	1.1926428884949862	67.22845224232937	19.890650005903062	1.0	1.0	-48054.09584043318	0.0	-671.3962912505353
8999000	-48727.73995276993	-672.9978601397559	-48054.74209263018	1.246340803627652	66.63522890519994	21.33712925936271	1.0	1.0	-48054.74209263018	0.0	-669.9374114268601
9000000	-48739.46575290799	-669.7348031655943	-48069.7309497424	1.2105648837275775	65.88813665382429	18.011550071577908	1.0	1.0	-48069.7309497424	0.0	-666.8437899428375
9001000	-48751.877876648716	-669.602897967433	-48082.274978681286	1.2279447436641289	66.14291170345776	19.34909492709354	1.0	1.0	-48082.274978681286	0.0	-666.6402523228447
9002000	-48745.67692184045	-669.7957146660441	-48075.88120717441	1.181197798846901	65.82092041209216	18.230381666700637	1.0	1.0	-48075.88120717441	0.0	-666.892625141385
9003000	-48748.01464296812	-674.7239032707257	-48073.2907396974	1.3359157352830997	67.79395333588495	18.47996475635567	1.0	1.0	-48073.2907396974	0.0	-671.8072161116376
9004000	-48736.53897065445	-675.0768874606877	-48061.462083193765	1.3154767614725758	67.9408682630392	19.27750570774936	1.0	1.0	-48061.462083193765	0.0	-672.1179485518793
9005000	-48714.83030570035	-673.2659273846693	-48041.564378315685	1.165220437423536	66.62014444368373	17.932529233553417	1.0	1.0	-48041.564378315685	0.0	-670.3793110454527
9006000	-48719.35216505551	-676.6539450256184	-48042.698220029895	1.1681592690856322	67.73489315008328	19.6843395807698	1.0	1.0	-48042.698220029895	0.0	-673.6741216511496
9007000	-48726.09563947596	-671.0067364725039	-48055.08890300346	1.316551168957353	65.85313085662355	17.924422485086588	1.0	1.0	-48055.08890300346	0.0	-668.1205723049425
9008000	-48732.747193318675	-674.287861326003	-48058.45933199267	1.297733011309748	66.44302673730449	21.98714247422272	1.0	1.0	-48058.45933199267	0.0	-671.1974034764821
9009000	-48723.631654340024	-672.6944858362153	-48050.937168503806	1.1606901871200528	66.77025450141834	18.981902979167344	1.0	1.0	-48050.937168503806	0.0	-669.7509997857219
9010000	-48727.5668201794	-674.734071935962	-48052.83274824344	1.1585482867263814	67.30100100235602	16.71822383441398	1.0	1.0	-48052.83274824344	0.0	-671.9175725639474
9011000	-48723.14752345012	-672.7382616620127	-48050.4092617881	1.1729317570021291	66.7394879941444	17.041766836372506	1.0	1.0	-48050.4092617881	0.0	-669.9025944584063
9012000	-48714.81084485413	-668.8858593984871	-48045.92498545565	1.1884030502422496	65.1797490952188	19.396678034601408	1.0	1.0	-48045.92498545565	0.0	-665.9207575824101
9013000	-48726.394973394286	-671.6067384952489	-48054.78823489904	1.1409380064989671	66.39489762704231	18.27188079554699	1.0	1.0	-48054.78823489904	0.0	-668.701375185683
9014000	-48720.55565331217	-670.258891152486	-48050.29676215968	1.1716433179715215	65.84287080987397	18.267581088915527	1.0	1.0	-48050.29676215968	0.0	-667.3537631888408
9015000	-48740.245472339695	-671.1528637235019	-48069.09260861619	1.207222787375589	66.11675876840924	17.232208728535255	1.0	1.0	-48069.09260861619	0.0	-668.3060834903168
9016000	-48727.71034098014	-673.2285973716282	-48054.481743608514	1.1255206251713485	66.42460492445541	19.60132714651209	1.0	1.0	-48054.481743608514	0.0	-670.2530000961274
9017000	-48732.041193781086	-670.5074396426661	-48061.53375413842	1.2680912325942195	65.90314073013194	19.257872219875384	1.0	1.0	-48061.53375413842	0.0	-667.5495197190411
9018000	-48729.46552826846	-674.4886743693993	-48054.97685389906	1.157735600520592	66.87018270437324	18.621618899385048	1.0	1.0	-48054.97685389906	0.0	-671.5643511572167
9019000	-48730.49279974968	-675.9975539890731	-48054.495245760605	1.1488986231939824	67.41933516600741	20.79283714536625	1.0	1.0	-48054.495245760605	0.0	-672.9629454296854
9020000	-48735.18544026582	-679.6578386120833	-48055.52760165374	1.2701870972900429	68.53388013662179	17.06608329625901	1.0	1.0	-48055.52760165374	0.0	-676.82074555115
9021000	-48737.685648454964	-672.8778692461037	-48064.80777920886	1.1375026023486432	66.68864004025248	17.2080918288579	1.0	1.0	-48064.80777920886	0.0	-670.0324895177475
9022000	-48743.119127775906	-675.0507739067268	-48068.06835386918	1.1735061041683323	67.71483442185514	17.90990658677902	1.0	1.0	-48068.06835386918	0.0	-672.1654199063697
9023000	-48728.96721672652	-673.3945662415798	-48055.572650484944	1.2597116788747196	67.63565364629241	18.856501500324203	1.0	1.0	-48055.572650484944	0.0	-670.4577084799736
9024000	-48720.14361683489	-673.160296490409	-48046.98332034448	1.2319403611277633	66.6569178321626	19.96869952955682	1.0	1.0	-48046.98332034448	0.0	-670.1661304663057
9025000	-48716.0878035834	-673.6041085730004	-48042.4836950104	1.2452199420860754	67.05231431329409	20.237634256077616	1.0	1.0	-48042.4836950104	0.0	-670.5965646199938
9026000	-48707.697266521776	-672.2105651885537	-48035.486701333226	1.2430492647664655	66.3490756059376	19.003424006012438	1.0	1.0	-48035.486701333226	0.0	-669.2659460147805
9027000	-48725.748681072786	-670.9653326499889	-48054.783348422796	1.1923869046370072	65.9943881785284	18.291402193437598	1.0	1.0	-48054.783348422796	0.0	-668.0589015260393
9028000	-48720.046992417716	-674.5588138827618	-48045.48817853496	1.219602681971846	66.81282793698536	18.354472686539516	1.0	1.0	-48045.48817853496	0.0	-671.6489405948261
9029000	-48731.79445793176	-672.9534797485301	-48058.84097818323	1.2072168147640578	66.43944957104718	20.086826943284365	1.0	1.0	-48058.84097818323	0.0	-669.9534155242737
9030000	-48749.419255657376	-672.611563229762	-48076.80769242762	1.2021713683087418	66.38524242319454	20.386417766244215	1.0	1.0	-48076.80769242762	0.0	-669.5966943464247
9031000	-48743.03311944356	-672.5927103582653	-48070.44040908529	1.2254145246031314	66.62743048370031	20.147038377071244	1.0	1.0	-48070.44040908529	0.0	-669.5896530594805
9032000	-48743.89336685673	-674.9679889177366	-48068.925377939	1.1721769026737021	67.64341808454671	19.570337567738438	1.0	1.0	-48068.925377939	0.0	-671.9939738872317
9033000	-48730.06140229532	-673.4045921816702	-48056.65681011365	1.2107082446301045	66.51896339330442	21.583014819684124	1.0	1.0	-48056.65681011365	0.0	-670.3326855272567
9034000	-48735.627951950926	-674.6500900899367	-48060.97786186099	1.2366879333283902	67.48105354997833	18.230620276747725	1.0	1.0	-48060.97786186099	0.0	-671.7469874767703
9035000	-48735.5852626174	-678.7498251584032	-48056.835437459	1.222506467535348	69.02713675896935	17.86094781148908	1.0	1.0	-48056.835437459	0.0	-675.8672085154105
9036000	-48729.7937244915	-669.0426108397454	-48060.75111365176	1.1847672238322386	65.86585421734921	20.228276798170725	1.0	1.0	-48060.75111365176	0.0	-666.0355293727093
9037000	-48716.8617345958	-672.3918149454726	-48044.46991965033	1.281436273069863	66.74032370857162	21.060607402061155	1.0	1.0	-48044.46991965033	0.0	-669.3444105976793
9038000	-48727.3970850215	-668.7623779914527	-48058.63470703005	1.142085201383726	65.64132634460937	20.0041231373329	1.0	1.0	-48058.63470703005	0.0	-665.7664395822794
9039000	-48720.756183761216	-672.2926735850542	-48048.46351017616	1.3188972992785875	66.96662523664548	21.13951590583032	1.0	1.0	-48048.46351017616	0.0	-669.2415295043147
9040000	-48718.35091721404	-672.1837219268704	-48046.16719528717	1.1557325498020141	66.69342826867721	18.947193237893245	1.0	1.0	-48046.16719528717	0.0	-669.2420661204072
9041000	-48723.66788618325	-672.9357119483006	-48050.732174234945	1.11099534342351	66.41406124399712	16.970979389280053	1.0	1.0	-48050.732174234945	0.0	-670.1042071577393
9042000	-48745.99989646739	-672.0948097482267	-48073.90508671916	1.21226969337906	66.58235662025305	18.2415315608605	1.0	1.0	-48073.90508671916	0.0	-669.1911087999531
9043000	-48743.046988088514	-669.7773270742246	-48073.26966101429	1.3145908287639247	65.78092951825126	18.33177866555909	1.0	1.0	-48073.26966101429	0.0	-666.8686909813164
9044000	-48721.651005195934	-672.6883822556215	-48048.962622940315	1.1957257060311375	66.80474430935428	17.79087158862354	1.0	1.0	-48048.962622940315	0.0	-669.8096967619666
9045000	-48719.47843118833	-673.4326297035404	-48046.04580148479	1.3139909361946511	67.20904156897649	19.39625080556667	1.0	1.0	-48046.04580148479	0.0	-670.4675499135928
9046000	-48736.42391133733	-673.5895921659361	-48062.834319171394	1.2126100179565065	66.2965269920445	22.4592527867375	1.0	1.0	-48062.834319171394	0.0	-670.4778894858017
9047000	-48760.772073822416	-674.4364456592782	-48086.335628163135	1.2000224054067328	67.36555098510999	20.3430389545973	1.0	1.0	-48086.335628163135	0.0	-671.4237068720207
9048000	-48733.35141418894	-671.5425185961301	-48061.80889559281	1.1948521062341495	66.00201289155055	19.18412704053025	1.0	1.0	-48061.80889559281	0.0	-668.5884353756541
9049000	-48729.691197967266	-675.8419480313049	-48053.84924993596	1.2540719140137258	67.08985101472582	17.848593547166185	1.0	1.0	-48053.84924993596	0.0	-672.9600233190595
9050000	-48725.87157144042	-673.1952175148193	-48052.6763539256	1.1409820740021386	66.44333826190824	18.018789981528947	1.0	1.0	-48052.6763539256	0.0	-670.3038024135325
9051000	-48740.45059713882	-675.7101078699318	-48064.74048926889	1.2334799689984868	66.21519879369764	23.939939488218876	1.0	1.0	-48064.74048926889	0.0	-672.5345596974485
9052000	-48727.89746018289	-670.6611477753997	-48057.23631240749	1.141002830092857	65.61518222401962	17.479263659689202	1.0	1.0	-48057.23631240749	0.0	-667.8001325307914
9053000	-48716.20786043347	-677.631616302869	-48038.5762441306	1.2084307667326786	68.18660851659783	21.458428246309577	1.0	1.0	-48038.5762441306	0.0	-674.5654988094341
9054000	-48715.77717141373	-677.1561164292771	-48038.62105498445	1.1670647011551734	67.96901318227656	20.24076686843104	1.0	1.0	-48038.62105498445	0.0	-674.1484176968191
9055000	-48718.485603630295	-675.2264834362852	-48043.25912019401	1.1559056311625409	66.82938401261431	19.22004973133182	1.0	1.0	-48043.25912019401	0.0	-672.2705294452682
9056000	-48720.809448954	-674.9058468582784	-48045.90360209572	1.2194192508579942	66.51504399540832	22.188526873929387	1.0	1.0	-48045.90360209572	0.0	-671.8062715104719
9057000	-48720.740047295796	-672.5256530065259	-48048.21439428927	1.2085191560161763	66.37394001355635	18.05794366509772	1.0	1.0	-48048.21439428927	0.0	-669.63206732631
9058000	-48719.66161270413	-674.208757597659	-48045.452855106465	1.1948908632891768	66.80446343744138	19.024942115503638	1.0	1.0	-48045.452855106465	0.0	-671.263006736465
9059000	-48728.88809735869	-673.8125729286135	-48055.07552443008	1.1551238513236195	66.74575922048996	17.763581673217093	1.0	1.0	-48055.07552443008	0.0	-670.935422540593
9060000	-48720.6615133474	-676.9476734144868	-48043.71383993291	1.2291089837349807	67.95369268502596	21.206137558293808	1.0	1.0	-48043.71383993291	0.0	-673.8933827672413
9061000	-48720.750896476646	-673.8085966009743	-48046.94229987567	1.214738799395181	66.75312896925163	20.186452490783743	1.0	1.0	-48046.94229987567	0.0	-670.8035848903392
9062000	-48719.89286559475	-671.0499829340187	-48048.842882660734	1.19252612052667	66.05476198213064	18.830722135948935	1.0	1.0	-48048.842882660734	0.0	-668.1144932417956
9063000	-48724.588083719034	-672.2810944691956	-48052.30698924984	1.2278847308058867	66.3858989424763	17.458210123901605	1.0	1.0	-48052.30698924984	0.0	-669.4212844369885
9064000	-48717.78609419539	-670.0257311339642	-48047.760363061425	1.2473674856905217	65.78683682179192	18.85225871728434	1.0	1.0	-48047.760363061425	0.0	-667.0890984013981
9065000	-48723.33275082631	-671.4285096177792	-48051.90424120853	1.1367178602765857	66.40459666802393	18.08191118794387	1.0	1.0	-48051.90424120853	0.0	-668.5335975611041
9066000	-48721.19766540412	-671.7438195652412	-48049.45384583888	1.1340523020773599	66.16056060772632	19.629079217341637	1.0	1.0	-48049.45384583888	0.0	-668.7668074649638
9067000	-48734.08023507535	-677.1023724941633	-48056.97786258119	1.1806636488902766	68.07714562838188	18.9465717995702	1.0	1.0	-48056.97786258119	0.0	-674.1607494866751
9068000	-48745.83836331289	-673.0701071918912	-48072.768256121	1.1510236120591224	66.92643292191701	18.79011824349761	1.0	1.0	-48072.768256121	0.0	-670.1367760855907
9069000	-48736.084314569	-673.1136885963379	-48062.970625972666	1.1195695807580934	66.93646781632428	20.988077600561287	1.0	1.0	-48062.970625972666	0.0	-670.0697340531426
9070000	-48754.2824872932	-675.4275534152521	-48078.85493387795	1.1727959489846935	68.02115534322732	20.223134487841122	1.0	1.0	-48078.85493387795	0.0	-672.4207261944929
9071000	-48751.48783119322	-670.3624382519257	-48081.12539294129	1.2416589349990754	66.21280331327718	17.577022524325756	1.0	1.0	-48081.12539294129	0.0	-667.4958457412299
9072000	-48747.10713570675	-671.4610932079349	-48075.64604249881	1.139489668718449	66.38414778257665	20.11765024346428	1.0	1.0	-48075.64604249881	0.0	-668.4594956566277
9073000	-48737.14586143353	-670.7194215370853	-48066.426439896444	1.1028992838187657	66.00604502245568	17.56186425059386	1.0	1.0	-48066.426439896444	0.0	-667.853691789901
9074000	-48737.36087399499	-672.016273272133	-48065.344600722856	1.0785688844720989	65.93522620670838	17.466168877758598	1.0	1.0	-48065.344600722856	0.0	-669.1560074692452
9075000	-48728.608089105925	-673.6972785950722	-48054.91081051085	1.136277564102727	66.57937479548295	21.61563898484413	1.0	1.0	-48054.91081051085	0.0	-670.6238615152872
9076000	-48735.23212534299	-673.4999613088376	-48061.732164034154	1.1332312418863204	67.03617490382274	19.425250134627618	1.0	1.0	-48061.732164034154	0.0	-670.5333875357233
9077000	-48718.03293659741	-671.8862603320949	-48046.146676265314	1.1023053038373745	66.19521041800992	19.025975732912993	1.0	1.0	-48046.146676265314	0.0	-668.9404551427812
9078000	-48729.22793528981	-674.2546032069763	-48054.97333208284	1.162920372441442	67.18995598369318	19.91012203117803	1.0	1.0	-48054.97333208284	0.0	-671.263374959779
9079000	-48726.30817501852	-675.5128609655176	-48050.79531405301	1.1473990963332472	67.3415123519249	17.878625655622923	1.0	1.0	-48050.79531405301	0.0	-672.6292550636246
9080000	-48722.55455614973	-671.7213250672917	-48050.83323108243	1.123823616347344	66.17756374623657	18.962222726945903	1.0	1.0	-48050.83323108243	0.0	-668.7788763449021
9081000	-48723.28638172991	-672.2486732543516	-48051.03770847555	1.1529585898458348	66.57502281707862	18.809970257914834	1.0	1.0	-48051.03770847555	0.0	-669.3142861922247
9082000	-48738.456276508994	-673.467802616867	-48064.988473892125	1.1804008032696658	66.2181175623151	16.497862218671408	1.0	1.0	-48064.988473892125	0.0	-670.6645718068592
9083000	-48745.314383527184	-671.468254912246	-48073.84612861494	1.1473505369182755	66.19323269961285	20.889780263348595	1.0	1.0	-48073.84612861494	0.0	-668.4289948554812
9084000	-48740.285949876954	-672.6561167857511	-48067.6298330912	1.099424162464642	66.58114530224067	18.906688155866377	1.0	1.0	-48067.6298330912	0.0	-669.7166010556023
9085000	-48719.48218427271	-673.8405021458461	-48045.641682126865	1.149871290205428	66.02982492453063	16.280145393162357	1.0	1.0	-48045.641682126865	0.0	-671.0505558545277
9086000	-48715.431570160166	-675.7356700647041	-48039.69590009546	1.145496987580908	67.45750975033093	21.29864380001406	1.0	1.0	-48039.69590009546	0.0	-672.6770266653766
9087000	-48721.36851128771	-673.4481447840589	-48047.92036650365	1.1779153271433587	66.77702855414387	19.005841374414434	1.0	1.0	-48047.92036650365	0.0	-670.503398411384
9088000	-48733.87001187458	-672.9491659471813	-48060.920845927394	1.155028958927289	66.61655128667267	20.709543639115783	1.0	1.0	-48060.920845927394	0.0	-669.9185713077908
9089000	-48727.70949894955	-669.8674821501584	-48057.8420167994	1.1972802800776863	65.58578134898214	19.15097191438282	1.0	1.0	-48057.8420167994	0.0	-666.9151286831103
9090000	-48732.826303700465	-674.6845791247742	-48058.14172457569	1.1422362775105064	66.56325722454001	16.796420527522223	1.0	1.0	-48058.14172457569	0.0	-671.8634133249043
9091000	-48728.08209270579	-672.0409106685868	-48056.0411820372	1.1689191942763417	66.37686061631366	19.753288812089288	1.0	1.0	-48056.0411820372	0.0	-669.0575906689718
9092000	-48737.783332617575	-673.595440590576	-48064.187892026996	1.1835663166244106	67.35159743674818	20.483729802220942	1.0	1.0	-48064.187892026996	0.0	-670.5758096877373
9093000	-48746.64628313278	-670.2727552277587	-48076.37352790502	1.1781964463885075	66.0942605041823	19.692495791641345	1.0	1.0	-48076.37352790502	0.0	-667.292517588867
9094000	-48757.86552096475	-676.9611592953016	-48080.90436166945	1.1618202686000603	68.41368528495829	20.82278137229639	1.0	1.0	-48080.90436166945	0.0	-673.9251116496687
9095000	-48721.944744138375	-672.4114609107332	-48049.53328322764	1.1621737423860143	66.77055336531018	19.69119579628134	1.0	1.0	-48049.53328322764	0.0	-669.4312892887795
9096000	-48751.66608205581	-672.69123655496	-48078.97484550085	1.1211666575438115	66.32991292586902	19.931156033155283	1.0	1.0	-48078.97484550085	0.0	-669.6989524177434
9097000	-48748.764700304695	-677.8507439449115	-48070.913956359786	1.1812477664407603	67.86328100658466	21.563859434721998	1.0	1.0	-48070.913956359786	0.0	-674.7797252058593
9098000	-48751.51921869631	-674.751301475478	-48076.76791722083	1.1218831912640486	66.93815693124377	19.550669011655824	1.0	1.0	-48076.76791722083	0.0	-671.7782919690871
9099000	-48735.351409808034	-670.6464211453967	-48064.704988662634	1.1022111779751953	65.71077217473936	19.818634322397813	1.0	1.0	-48064.704988662634	0.0	-667.6597985228851
9100000	-48726.82429149096	-670.9097330377206	-48055.91455845324	1.102108790075958	66.0725360205307	17.73248285198885	1.0	1.0	-48055.91455845324	0.0	-668.0343348906655
9101000	-48717.42041342312	-671.3745198727149	-48046.04589355041	1.1162668408596552	66.42466529432046	19.457220235098074	1.0	1.0	-48046.04589355041	0.0	-668.4063016512222
9102000	-48719.477590279326	-676.2811456946877	-48043.19644458464	1.1771677295746925	68.08584855091999	19.54669785302131	1.0	1.0	-48043.19644458464	0.0	-673.3083393302967
9103000	-48731.654868138845	-673.77997253235	-48057.874895606496	1.1280477180306998	66.91113972455783	17.651494429515893	1.0	1.0	-48057.874895606496	0.0	-670.9091520823275
9104000	-48720.49877835625	-673.9352390637109	-48046.56353929253	1.0858089724868167	67.16932092226335	18.43391890153157	1.0	1.0	-48046.56353929253	0.0	-671.0210466775453
9105000	-48726.653650682005	-670.6017726087675	-48056.05187807324	1.0866241077370817	66.2925609792021	19.43022739765674	1.0	1.0	-48056.05187807324	0.0	-667.6349426420161
9106000	-48726.990221278174	-672.951118322145	-48054.03910295603	1.104658701168969	67.23998811198243	20.19953046625001	1.0	1.0	-48054.03910295603	0.0	-669.945458962253
9107000	-48710.3900607428	-672.2339548952773	-48038.15610584752	1.1091108064420574	66.32199438388557	22.129046365623843	1.0	1.0	-48038.15610584752	0.0	-669.1370638345231
9108000	-48716.191208971	-671.7810374296566	-48044.41017154135	1.0973559189935618	66.48723738292725	19.175328168454374	1.0	1.0	-48044.41017154135	0.0	-668.8274129681585
9109000	-48703.19590904054	-669.879678884661	-48033.316230155884	1.0773962882004078	65.01538046772632	17.586859899851984	1.0	1.0	-48033.316230155884	0.0	-667.0125268580582
9110000	-48711.5832249159	-672.2603894972062	-48039.322835418694	1.0881862229460253	66.20414966452088	19.65141920458454	1.0	1.0	-48039.322835418694	0.0	-669.2822399373471
9111000	-48725.338287253195	-672.8589970153836	-48052.47929023781	1.162327110096533	66.83006663390148	19.219103921223315	1.0	1.0	-48052.47929023781	0.0	-669.9030922351332
9112000	-48720.19831134966	-673.1863680823526	-48047.01194326731	1.1270839852650498	66.99271738663965	18.514950999096815	1.0	1.0	-48047.01194326731	0.0	-670.2677895145422
9113000	-48705.44685270709	-672.6769542702662	-48032.769898436825	1.1266366569752444	66.50601763943547	20.227607715835912	1.0	1.0	-48032.769898436825	0.0	-669.669905880363
9114000	-48718.18312339006	-670.4671415032578	-48047.7159818868	1.1099514442820668	66.01713454383588	19.15830127738801	1.0	1.0	-48047.7159818868	0.0	-667.5144053944897
9115000	-48725.37971112989	-674.5000298085104	-48050.879681321385	1.1131296850794032	67.21217910860464	21.218071248124264	1.0	1.0	-48050.879681321385	0.0	-671.4451765725694
9116000	-48720.40187197132	-672.7234711577441	-48047.67840081357	1.1286853670334867	67.1302347199635	18.251046957132782	1.0	1.0	-48047.67840081357	0.0	-669.819248711847
9117000	-48724.426532868136	-669.8982637480052	-48054.52826912013	1.0968939945704215	66.11550544178041	19.55462553384624	1.0	1.0	-48054.52826912013	0.0	-666.9250518893625
9118000	-48733.49995983324	-674.7117130351052	-48058.78824679814	1.0976279667100524	67.28828652184623	18.90738741206078	1.0	1.0	-48058.78824679814	0.0	-671.7721603210457
9119000	-48730.54328788994	-673.2248505992402	-48057.3184372907	1.1162977147582238	66.68509647249856	20.706424079580977	1.0	1.0	-48057.3184372907	0.0	-670.1944066051062
9120000	-48733.113810359595	-673.2866755674733	-48059.82713479212	1.1017007853269238	66.79814351770834	19.889534289256012	1.0	1.0	-48059.82713479212	0.0	-670.2964818891975
9121000	-48731.30649307954	-669.5159302272168	-48061.79056285232	1.1064450550665392	65.67464743585373	17.812481067580745	1.0	1.0	-48061.79056285232	0.0	-666.6360308320611
9122000	-48722.83178479583	-673.0168725859063	-48049.81491220993	1.117759644075782	67.07167442586454	20.180980271256473	1.0	1.0	-48049.81491220993	0.0	-670.0121319957852
9123000	-48717.527089808806	-676.6799856577499	-48040.84710415106	1.1598124150985918	67.73911775284867	22.170340858011926	1.0	1.0	-48040.84710415106	0.0	-673.5812302594986
9124000	-48713.22122219458	-673.2960077572254	-48039.92521443735	1.1432213693527753	67.14109369252351	18.79136704537329	1.0	1.0	-48039.92521443735	0.0	-670.3626101925682
9125000	-48719.79677716515	-673.2883857068156	-48046.50839145834	1.1743098714938802	67.0582708958818	21.472954771398232	1.0	1.0	-48046.50839145834	0.0	-670.2215914811338
9126000	-48731.97217332667	-674.7895910611359	-48057.18258226554	1.1058073052135364	67.36263872028599	17.59108387028859	1.0	1.0	-48057.18258226554	0.0	-671.922198885735
9127000	-48708.85621442499	-671.400762688443	-48037.45545173655	1.1157554207042104	66.49981962278574	18.282296870498357	1.0	1.0	-48037.45545173655	0.0	-668.4948294809394
9128000	-48719.30706492523	-671.5313515175213	-48047.77571340771	1.0886581496934284	66.187152986953	20.010442388068924	1.0	1.0	-48047.77571340771	0.0	-668.5350972608207
9129000	-48737.08991399426	-676.1664915267274	-48060.92342246754	1.1151822737986798	67.52628973621687	22.00564935919143	1.0	1.0	-48060.92342246754	0.0	-673.0751923172796
9130000	-48732.716339036386	-670.5893696399701	-48062.12696939641	1.109206409932903	66.28575698395943	18.58118228292193	1.0	1.0	-48062.12696939641	0.0	-667.6672202765893
9131000	-48721.062893507216	-674.6287121667912	-48046.434181340424	1.101849767697755	67.21750880616626	20.588995242614214	1.0	1.0	-48046.434181340424	0.0	-671.603955445261
9132000	-48719.30294777756	-672.3756292453213	-48046.927318532245	1.1051844197225158	66.48793737457241	18.151620606188185	1.0	1.0	-48046.927318532245	0.0	-669.4768693989994
9133000	-48733.74043826206	-682.6537335237942	-48051.08670473826	1.137252055857476	68.4823876712106	15.74833724506857	1.0	1.0	-48051.08670473826	0.0	-679.8969987358373
9134000	-48719.49273849535	-671.3340247715855	-48048.158713723766	1.076417145465533	65.81793727739475	19.867912635087787	1.0	1.0	-48048.158713723766	0.0	-668.3449187716177
9135000	-48717.56722710167	-676.9248131218928	-48040.642413979775	1.1179615169521733	67.5928816238632	18.233961640845063	1.0	1.0	-48040.642413979775	0.0	-674.0215272424482
9136000	-48726.22646005109	-673.5791638264778	-48052.64729622461	1.1098981368159109	66.75134755569097	19.25433296691251	1.0	1.0	-48052.64729622461	0.0	-670.6214277018826
9137000	-48723.707441561375	-672.7147889839088	-48050.992652577464	1.0858805808108072	65.83024023937642	17.656883512936858	1.0	1.0	-48050.992652577464	0.0	-669.843663275827
9138000	-48733.45274384205	-670.132076735269	-48063.32066710678	1.0840604287538305	65.58518926056729	17.636945729893483	1.0	1.0	-48063.32066710678	0.0	-667.2620808442455
9139000	-48739.79170536624	-675.2703636996738	-48064.521341666565	1.0758007253113655	66.57779574152322	22.503334595401103	1.0	1.0	-48064.521341666565	0.0	-672.1567001972045
9140000	-48735.17343543337	-674.8555899587872	-48060.31784547458	1.141489772169014	67.01303195677875	21.040701001136448	1.0	1.0	-48060.31784547458	0.0	-671.8091312539282
9141000	-48749.202881364436	-670.248372296609	-48078.95450906783	1.1151842641126029	65.55238470034338	20.54739043819782	1.0	1.0	-48078.95450906783	0.0	-667.225638349706
9142000	-48740.87107652446	-673.61500457709	-48067.25607194737	1.1455369161019773	67.14124115439779	19.456386232723517	1.0	1.0	-48067.25607194737	0.0	-670.6468292199036
9143000	-48725.640191417064	-674.7013312143001	-48050.93886020276	1.1566779852996871	67.59068945330368	19.523186879117745	1.0	1.0	-48050.93886020276	0.0	-671.7297283843911
9144000	-48720.15519986217	-672.0459336335205	-48048.109266228654	1.1212475034232303	66.0950405890968	21.4997270955736	1.0	1.0	-48048.109266228654	0.0	-668.9778933916965
9145000	-48726.42722630339	-672.5133117874083	-48053.913914515986	1.150530505896189	67.2115708218841	18.161624905473563	1.0	1.0	-48053.913914515986	0.0	-669.6140009410643
9146000	-48712.038268714176	-668.8990661916073	-48043.139202522565	1.1209898832263459	65.60787437280956	19.799492359258345	1.0	1.0	-48043.139202522565	0.0	-665.9134098926568
9147000	-48720.22253759377	-673.4462952712591	-48046.776242322514	1.1255554160365224	67.17710390772021	20.104148500678008	1.0	1.0	-48046.776242322514	0.0	-670.4453690844217
9148000	-48732.06893746482	-671.9397424227428	-48060.12919504208	1.1113470543993653	66.54447464387616	19.886819690787778	1.0	1.0	-48060.12919504208	0.0	-668.9496852375439
9149000	-48716.162065133365	-671.8843130290066	-48044.27775210436	1.1245585836014431	66.2700027236572	21.092492287874315	1.0	1.0	-48044.27775210436	0.0	-668.8353958675826
9150000	-48748.311198573436	-668.3986067115413	-48079.912591861896	1.106287984782718	65.69114761767246	19.072007018043998	1.0	1.0	-48079.912591861896	0.0	-665.4503850526821
9151000	-48738.32574308842	-671.0339722079448	-48067.291770880474	1.1622255155370318	66.65945898453545	17.380694117272498	1.0	1.0	-48067.291770880474	0.0	-668.1786121512023
